130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
130605610	10	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
661100988	14	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	0	0
336405368	12	2	0
560597579	4	0	0
560597579	4	0	0
560597579	4	0	0
560597579	4	0	0
970290605	6	0	0
970290605	6	0	0
970290605	6	0	0
970290605	6	0	0
970290605	6	0	0
970290605	6	0	0
159133286	3	0	0
159133286	3	0	0
159133286	3	0	0
119673516	8	0	0
119673516	8	0	0
119673516	8	0	0
119673516	8	0	0
119673516	8	0	2
119673516	8	0	0
119673516	8	0	0
119673516	8	0	0
897422482	1	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	2
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	0
594121671	15	0	2
594121671	15	0	0
388274787	10	0	0
388274787	10	0	0
388274787	10	0	0
388274787	10	0	0
388274787	10	0	2
388274787	10	0	0
388274787	10	0	0
388274787	10	0	0
388274787	10	0	0
388274787	10	0	0
420861050	2	0	0
420861050	2	0	0
916285211	7	0	0
916285211	7	0	0
916285211	7	0	0
916285211	7	0	0
916285211	7	0	0
916285211	7	0	0
916285211	7	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
268930518	9	0	0
515861850	4	0	0
515861850	4	0	0
515861850	4	0	0
515861850	4	0	0
190899732	3	0	0
190899732	3	0	0
190899732	3	0	0
361871765	7	0	0
361871765	7	0	0
361871765	7	0	0
361871765	7	0	1
361871765	7	0	0
361871765	7	0	0
361871765	7	0	0
164264005	6	0	0
164264005	6	0	0
164264005	6	0	0
164264005	6	0	1
164264005	6	0	0
164264005	6	0	0
119638895	9	0	0
119638895	9	0	0
119638895	9	0	0
119638895	9	0	1
119638895	9	0	0
119638895	9	0	0
119638895	9	0	0
119638895	9	0	0
119638895	9	0	0
378668357	4	0	0
378668357	4	0	0
378668357	4	0	0
378668357	4	0	1
283741867	11	0	0
283741867	11	0	0
283741867	11	0	0
283741867	11	0	1
283741867	11	0	0
283741867	11	0	0
283741867	11	0	0
283741867	11	0	0
283741867	11	0	0
283741867	11	0	0
283741867	11	2	2
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	0	0
942882556	14	2	2
942882556	14	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
772954999	8	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	0	0
187229222	16	1	2
187229222	16	0	0
187229222	16	0	0
187229222	16	2	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	0	0
714000042	13	2	2
836548005	3	0	0
836548005	3	0	0
836548005	3	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	0
545327801	11	0	2
545327801	11	0	0
545327801	11	0	0
48757673	3	0	0
48757673	3	0	0
48757673	3	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	0
478920579	9	0	2
649684317	1	0	0
497913363	7	0	0
497913363	7	0	0
497913363	7	0	0
497913363	7	0	0
497913363	7	0	0
497913363	7	0	0
497913363	7	0	0
73250235	7	0	0
73250235	7	0	0
73250235	7	0	0
73250235	7	0	0
73250235	7	0	0
73250235	7	0	0
73250235	7	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
150522614	11	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
190051709	10	0	0
445763645	4	0	0
445763645	4	0	0
445763645	4	0	0
445763645	4	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	0	0
582838598	14	2	2
582838598	14	0	0
479063387	7	0	0
479063387	7	0	0
479063387	7	0	0
479063387	7	0	0
479063387	7	0	0
479063387	7	0	0
479063387	7	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	0	0
843688589	14	2	2
843688589	14	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
116051047	9	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
868307505	11	0	0
657835159	6	0	0
657835159	6	0	0
657835159	6	0	0
657835159	6	0	0
657835159	6	0	0
657835159	6	0	0
288556415	5	0	0
288556415	5	0	0
288556415	5	0	0
288556415	5	0	0
288556415	5	0	0
669721066	3	0	0
669721066	3	0	0
669721066	3	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	2	2
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
691795062	22	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	0	0
667812659	15	2	2
667812659	15	0	0
667812659	15	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
804708079	9	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
226395120	11	0	0
468063412	3	0	0
468063412	3	0	0
468063412	3	0	0
911483308	5	0	0
911483308	5	0	0
911483308	5	0	0
911483308	5	0	0
911483308	5	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
659320482	9	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	0	0
157114876	13	2	2
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
437870940	10	0	0
264303789	3	0	0
264303789	3	0	0
264303789	3	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	2
715384439	19	2	0
715384439	19	0	0
715384439	19	0	0
715384439	19	0	0
358787027	2	0	0
358787027	2	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
187437657	8	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	2	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
665524363	19	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
558405405	12	0	0
439041471	7	0	0
439041471	7	0	0
